GEO_ID|GEO_ID2|SUMLEVEL|GEO_NAME|P001001
Geography Identifier|Geography Identifier|Geographic Summary Level|Geography|Total population: Total
15000US110010076043|110010076043|150|Block Group 3, Census Tract 76.04, District of Columbia, District of Columbia|1177
15000US110010076045|110010076045|150|Block Group 5, Census Tract 76.04, District of Columbia, District of Columbia|1577
15000US110010076057|110010076057|150|Block Group 7, Census Tract 76.05, District of Columbia, District of Columbia|3721
15000US110010077031|110010077031|150|Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia|891
15000US110010077032|110010077032|150|Block Group 2, Census Tract 77.03, District of Columbia, District of Columbia|705
15000US110010077033|110010077033|150|Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia|3019
15000US110010077071|110010077071|150|Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia|2333
15000US110010077072|110010077072|150|Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia|564
15000US110010077073|110010077073|150|Block Group 3, Census Tract 77.07, District of Columbia, District of Columbia|899
15000US110010077081|110010077081|150|Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia|1378
15000US110010077082|110010077082|150|Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia|1328
15000US110010077094|110010077094|150|Block Group 4, Census Tract 77.09, District of Columbia, District of Columbia|1339
15000US110010077095|110010077095|150|Block Group 5, Census Tract 77.09, District of Columbia, District of Columbia|640
15000US110010078031|110010078031|150|Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia|710
15000US110010078032|110010078032|150|Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia|630
15000US110010078033|110010078033|150|Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia|616
15000US110010078034|110010078034|150|Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia|1136
15000US110010078041|110010078041|150|Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia|983
15000US110010078042|110010078042|150|Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia|1702
15000US110010078043|110010078043|150|Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia|705
15000US110010078061|110010078061|150|Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia|1200
15000US110010078065|110010078065|150|Block Group 5, Census Tract 78.06, District of Columbia, District of Columbia|933
15000US110010078071|110010078071|150|Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia|1006
15000US110010078073|110010078073|150|Block Group 3, Census Tract 78.07, District of Columbia, District of Columbia|905
15000US110010078082|110010078082|150|Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia|1520
15000US110010078083|110010078083|150|Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia|908
15000US110010078084|110010078084|150|Block Group 4, Census Tract 78.08, District of Columbia, District of Columbia|1584
15000US110010078093|110010078093|150|Block Group 3, Census Tract 78.09, District of Columbia, District of Columbia|1719
15000US110010078094|110010078094|150|Block Group 4, Census Tract 78.09, District of Columbia, District of Columbia|948
15000US110010079011|110010079011|150|Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia|645
15000US110010079012|110010079012|150|Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia|833
15000US110010079013|110010079013|150|Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia|1057
15000US110010079014|110010079014|150|Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia|1145
15000US110010079031|110010079031|150|Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia|1243
15000US110010079032|110010079032|150|Block Group 2, Census Tract 79.03, District of Columbia, District of Columbia|597
15000US110010080011|110010080011|150|Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia|639
15000US110010080012|110010080012|150|Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia|1320
15000US110010080013|110010080013|150|Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia|619
15000US110010080021|110010080021|150|Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia|1282
15000US110010080023|110010080023|150|Block Group 3, Census Tract 80.02, District of Columbia, District of Columbia|1822
15000US110010081001|110010081001|150|Block Group 1, Census Tract 81, District of Columbia, District of Columbia|624
15000US110010081002|110010081002|150|Block Group 2, Census Tract 81, District of Columbia, District of Columbia|1110
15000US110010081003|110010081003|150|Block Group 3, Census Tract 81, District of Columbia, District of Columbia|793
15000US110010082001|110010082001|150|Block Group 1, Census Tract 82, District of Columbia, District of Columbia|788
15000US110010082002|110010082002|150|Block Group 2, Census Tract 82, District of Columbia, District of Columbia|1717
15000US110010083011|110010083011|150|Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia|1046
15000US110010083012|110010083012|150|Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia|1197
15000US110010083021|110010083021|150|Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia|1956
15000US110010084023|110010084023|150|Block Group 3, Census Tract 84.02, District of Columbia, District of Columbia|541
15000US110010084024|110010084024|150|Block Group 4, Census Tract 84.02, District of Columbia, District of Columbia|1598
15000US110010084101|110010084101|150|Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia|1506
15000US110010085001|110010085001|150|Block Group 1, Census Tract 85, District of Columbia, District of Columbia|926
15000US110010085002|110010085002|150|Block Group 2, Census Tract 85, District of Columbia, District of Columbia|694
15000US110010085003|110010085003|150|Block Group 3, Census Tract 85, District of Columbia, District of Columbia|1589
15000US110010086001|110010086001|150|Block Group 1, Census Tract 86, District of Columbia, District of Columbia|89
15000US110010087014|110010087014|150|Block Group 4, Census Tract 87.01, District of Columbia, District of Columbia|1277
15000US110010087015|110010087015|150|Block Group 5, Census Tract 87.01, District of Columbia, District of Columbia|1138
15000US110010087021|110010087021|150|Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia|1216
15000US110010087023|110010087023|150|Block Group 3, Census Tract 87.02, District of Columbia, District of Columbia|700
15000US110010088021|110010088021|150|Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia|691
15000US110010088022|110010088022|150|Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia|1108
15000US110010088023|110010088023|150|Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia|1194
15000US110010088024|110010088024|150|Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia|1167
15000US110010088035|110010088035|150|Block Group 5, Census Tract 88.03, District of Columbia, District of Columbia|734
15000US110010088036|110010088036|150|Block Group 6, Census Tract 88.03, District of Columbia, District of Columbia|1184
15000US110010088041|110010088041|150|Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia|867
15000US110010088042|110010088042|150|Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia|532
15000US110010088043|110010088043|150|Block Group 3, Census Tract 88.04, District of Columbia, District of Columbia|878
15000US110010089031|110010089031|150|Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia|2396
15000US110010089041|110010089041|150|Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia|2562
15000US110010089042|110010089042|150|Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia|686
15000US110010089051|110010089051|150|Block Group 1, Census Tract 89.05, District of Columbia, District of Columbia|2
15000US110010090001|110010090001|150|Block Group 1, Census Tract 90, District of Columbia, District of Columbia|2263
15000US110010091011|110010091011|150|Block Group 1, Census Tract 91.01, District of Columbia, District of Columbia|1531
15000US110010091013|110010091013|150|Block Group 3, Census Tract 91.01, District of Columbia, District of Columbia|1473
15000US110010091015|110010091015|150|Block Group 5, Census Tract 91.01, District of Columbia, District of Columbia|1823
15000US110010091021|110010091021|150|Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia|819
15000US110010091022|110010091022|150|Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia|3581
15000US110010092013|110010092013|150|Block Group 3, Census Tract 92.01, District of Columbia, District of Columbia|1381
15000US110010092034|110010092034|150|Block Group 4, Census Tract 92.03, District of Columbia, District of Columbia|591
15000US110010092035|110010092035|150|Block Group 5, Census Tract 92.03, District of Columbia, District of Columbia|985
15000US110010092036|110010092036|150|Block Group 6, Census Tract 92.03, District of Columbia, District of Columbia|1285
15000US110010092042|110010092042|150|Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia|1463
15000US110010092044|110010092044|150|Block Group 4, Census Tract 92.04, District of Columbia, District of Columbia|859
15000US110010093011|110010093011|150|Block Group 1, Census Tract 93.01, District of Columbia, District of Columbia|827
15000US110010093013|110010093013|150|Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia|684
15000US110010093014|110010093014|150|Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia|661
15000US110010093015|110010093015|150|Block Group 5, Census Tract 93.01, District of Columbia, District of Columbia|1133
15000US110010093027|110010093027|150|Block Group 7, Census Tract 93.02, District of Columbia, District of Columbia|586
15000US110010093028|110010093028|150|Block Group 8, Census Tract 93.02, District of Columbia, District of Columbia|615
15000US110010094001|110010094001|150|Block Group 1, Census Tract 94, District of Columbia, District of Columbia|625
15000US110010094002|110010094002|150|Block Group 2, Census Tract 94, District of Columbia, District of Columbia|531
15000US110010094003|110010094003|150|Block Group 3, Census Tract 94, District of Columbia, District of Columbia|832
15000US110010094004|110010094004|150|Block Group 4, Census Tract 94, District of Columbia, District of Columbia|756
15000US110010094005|110010094005|150|Block Group 5, Census Tract 94, District of Columbia, District of Columbia|1422
15000US110010095011|110010095011|150|Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia|1721
15000US110010095012|110010095012|150|Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia|1906
15000US110010095013|110010095013|150|Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia|968
15000US110010095014|110010095014|150|Block Group 4, Census Tract 95.01, District of Columbia, District of Columbia|669
15000US110010095031|110010095031|150|Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia|1610
15000US110010095032|110010095032|150|Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia|707
15000US110010095033|110010095033|150|Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia|749
15000US110010095046|110010095046|150|Block Group 6, Census Tract 95.04, District of Columbia, District of Columbia|1710
15000US110010095047|110010095047|150|Block Group 7, Census Tract 95.04, District of Columbia, District of Columbia|1643
15000US110010095052|110010095052|150|Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia|901
15000US110010095054|110010095054|150|Block Group 4, Census Tract 95.05, District of Columbia, District of Columbia|709
15000US110010095056|110010095056|150|Block Group 6, Census Tract 95.05, District of Columbia, District of Columbia|1061
15000US110010095071|110010095071|150|Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia|1533
15000US110010095082|110010095082|150|Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia|1463
15000US110010095083|110010095083|150|Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia|806
15000US110010095084|110010095084|150|Block Group 4, Census Tract 95.08, District of Columbia, District of Columbia|591
15000US110010095091|110010095091|150|Block Group 1, Census Tract 95.09, District of Columbia, District of Columbia|1074
15000US110010095092|110010095092|150|Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia|1033
15000US110010095098|110010095098|150|Block Group 8, Census Tract 95.09, District of Columbia, District of Columbia|791
15000US110010096011|110010096011|150|Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia|2343
15000US110010096023|110010096023|150|Block Group 3, Census Tract 96.02, District of Columbia, District of Columbia|3106
15000US110010096031|110010096031|150|Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia|1541
15000US110010096032|110010096032|150|Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia|708
15000US110010096033|110010096033|150|Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia|981
15000US110010096044|110010096044|150|Block Group 4, Census Tract 96.04, District of Columbia, District of Columbia|1232
15000US110010096045|110010096045|150|Block Group 5, Census Tract 96.04, District of Columbia, District of Columbia|750
15000US110010097001|110010097001|150|Block Group 1, Census Tract 97, District of Columbia, District of Columbia|1689
15000US110010097002|110010097002|150|Block Group 2, Census Tract 97, District of Columbia, District of Columbia|620
15000US110010098011|110010098011|150|Block Group 1, Census Tract 98.01, District of Columbia, District of Columbia|2091
15000US110010098021|110010098021|150|Block Group 1, Census Tract 98.02, District of Columbia, District of Columbia|780
15000US110010098022|110010098022|150|Block Group 2, Census Tract 98.02, District of Columbia, District of Columbia|1026
15000US110010098032|110010098032|150|Block Group 2, Census Tract 98.03, District of Columbia, District of Columbia|795
15000US110010098033|110010098033|150|Block Group 3, Census Tract 98.03, District of Columbia, District of Columbia|927
15000US110010098034|110010098034|150|Block Group 4, Census Tract 98.03, District of Columbia, District of Columbia|514
15000US110010098041|110010098041|150|Block Group 1, Census Tract 98.04, District of Columbia, District of Columbia|2566
15000US110010098061|110010098061|150|Block Group 1, Census Tract 98.06, District of Columbia, District of Columbia|1826
15000US110010098062|110010098062|150|Block Group 2, Census Tract 98.06, District of Columbia, District of Columbia|3318
15000US110010098063|110010098063|150|Block Group 3, Census Tract 98.06, District of Columbia, District of Columbia|804
15000US110010098071|110010098071|150|Block Group 1, Census Tract 98.07, District of Columbia, District of Columbia|758
15000US110010098073|110010098073|150|Block Group 3, Census Tract 98.07, District of Columbia, District of Columbia|2480
15000US110010098084|110010098084|150|Block Group 4, Census Tract 98.08, District of Columbia, District of Columbia|2468
15000US110010098091|110010098091|150|Block Group 1, Census Tract 98.09, District of Columbia, District of Columbia|723
15000US110010099014|110010099014|150|Block Group 4, Census Tract 99.01, District of Columbia, District of Columbia|550
15000US110010099015|110010099015|150|Block Group 5, Census Tract 99.01, District of Columbia, District of Columbia|997
15000US110010099016|110010099016|150|Block Group 6, Census Tract 99.01, District of Columbia, District of Columbia|755
15000US110010099021|110010099021|150|Block Group 1, Census Tract 99.02, District of Columbia, District of Columbia|1191
15000US110010099022|110010099022|150|Block Group 2, Census Tract 99.02, District of Columbia, District of Columbia|1802
15000US110010099031|110010099031|150|Block Group 1, Census Tract 99.03, District of Columbia, District of Columbia|1310
15000US110010099035|110010099035|150|Block Group 5, Census Tract 99.03, District of Columbia, District of Columbia|771
15000US110010099043|110010099043|150|Block Group 3, Census Tract 99.04, District of Columbia, District of Columbia|144
15000US110010099044|110010099044|150|Block Group 4, Census Tract 99.04, District of Columbia, District of Columbia|830
15000US110010099046|110010099046|150|Block Group 6, Census Tract 99.04, District of Columbia, District of Columbia|889
15000US110010099052|110010099052|150|Block Group 2, Census Tract 99.05, District of Columbia, District of Columbia|758
15000US110010099053|110010099053|150|Block Group 3, Census Tract 99.05, District of Columbia, District of Columbia|732
15000US110010099054|110010099054|150|Block Group 4, Census Tract 99.05, District of Columbia, District of Columbia|1180
15000US110010099061|110010099061|150|Block Group 1, Census Tract 99.06, District of Columbia, District of Columbia|1550
15000US110010099072|110010099072|150|Block Group 2, Census Tract 99.07, District of Columbia, District of Columbia|3037
